id,problem_id,function_name,starter_code,language
5305,3521,max_len_sub,"/* TODO: set return type and parameter types */
int max_len_sub(int arr, int n) {
    return 0;
}",c
5306,3521,max_len_sub,"/* TODO: set return type and parameter types */
int max_len_sub(int arr, int n) {
    return 0;
}",cpp
5307,3521,max_len_sub,"public class Solution {
    // TODO: set return type and parameter types
    public static int max_len_sub(int arr, int n) {
        return 0;
    }
}",java
5308,3522,count_Substrings,"def count_Substrings(s,n):
    pass",python
5309,3522,count_Substrings,"/* TODO: set return type and parameter types */
int count_Substrings(int s, int n) {
    return 0;
}",c
5310,3522,count_Substrings,"/* TODO: set return type and parameter types */
int count_Substrings(int s, int n) {
    return 0;
}",cpp
5311,3522,count_Substrings,"public class Solution {
    // TODO: set return type and parameter types
    public static int count_Substrings(int s, int n) {
        return 0;
    }
}",java
5312,3523,smallest_num,"def smallest_num(xs):
    pass",python
5313,3523,smallest_num,"/* TODO: set return type and parameter types */
int smallest_num(int xs) {
    return 0;
}",c
5314,3523,smallest_num,"/* TODO: set return type and parameter types */
int smallest_num(int xs) {
    return 0;
}",cpp
5315,3523,smallest_num,"public class Solution {
    // TODO: set return type and parameter types
    public static int smallest_num(int xs) {
        return 0;
    }
}",java
5316,3524,max_difference,"def max_difference(test_list):
    pass",python
5317,3524,max_difference,"/* TODO: set return type and parameter types */
int max_difference(int test_list) {
    return 0;
}",c
5318,3524,max_difference,"/* TODO: set return type and parameter types */
int max_difference(int test_list) {
    return 0;
}",cpp
5319,3524,max_difference,"public class Solution {
    // TODO: set return type and parameter types
    public static int max_difference(int test_list) {
        return 0;
    }
}",java
5320,3525,subject_marks,"def subject_marks(subjectmarks):
    pass",python
5321,3525,subject_marks,"/* TODO: set return type and parameter types */
int subject_marks(int subjectmarks) {
    return 0;
}",c
5322,3525,subject_marks,"/* TODO: set return type and parameter types */
int subject_marks(int subjectmarks) {
    return 0;
}",cpp
5323,3525,subject_marks,"public class Solution {
    // TODO: set return type and parameter types
    public static int subject_marks(int subjectmarks) {
        return 0;
    }
}",java
5324,3526,recursive_list_sum,"def recursive_list_sum(data_list):
    pass",python
5325,3526,recursive_list_sum,"/* TODO: set return type and parameter types */
int recursive_list_sum(int data_list) {
    return 0;
}",c
5326,3526,recursive_list_sum,"/* TODO: set return type and parameter types */
int recursive_list_sum(int data_list) {
    return 0;
}",cpp
5327,3526,recursive_list_sum,"public class Solution {
    // TODO: set return type and parameter types
    public static int recursive_list_sum(int data_list) {
        return 0;
    }
}",java
5328,3527,pos_count,"def pos_count(list):
    pass",python
5329,3527,pos_count,"/* TODO: set return type and parameter types */
int pos_count(int list) {
    return 0;
}",c
5330,3527,pos_count,"/* TODO: set return type and parameter types */
int pos_count(int list) {
    return 0;
}",cpp
5331,3527,pos_count,"public class Solution {
    // TODO: set return type and parameter types
    public static int pos_count(int list) {
        return 0;
    }
}",java
5332,3528,bell_number,"def bell_number(n):
    pass",python
5333,3528,bell_number,"/* TODO: set return type and parameter types */
int bell_number(int n) {
    return 0;
}",c
5334,3528,bell_number,"/* TODO: set return type and parameter types */
int bell_number(int n) {
    return 0;
}",cpp
5335,3528,bell_number,"public class Solution {
    // TODO: set return type and parameter types
    public static int bell_number(int n) {
        return 0;
    }
}",java
5336,3529,is_Monotonic,"def is_Monotonic(A):
    pass",python
5337,3529,is_Monotonic,"/* TODO: set return type and parameter types */
int is_Monotonic(int A) {
    return 0;
}",c
5338,3529,is_Monotonic,"/* TODO: set return type and parameter types */
int is_Monotonic(int A) {
    return 0;
}",cpp
5339,3529,is_Monotonic,"public class Solution {
    // TODO: set return type and parameter types
    public static int is_Monotonic(int A) {
        return 0;
    }
}",java
5340,3530,is_sublist,"def is_sublist(l, s):
    pass",python
5341,3530,is_sublist,"/* TODO: set return type and parameter types */
int is_sublist(int l, int s) {
    return 0;
}",c
5342,3530,is_sublist,"/* TODO: set return type and parameter types */
int is_sublist(int l, int s) {
    return 0;
}",cpp
5343,3530,is_sublist,"public class Solution {
    // TODO: set return type and parameter types
    public static int is_sublist(int l, int s) {
        return 0;
    }
}",java
5344,3531,find_equal_tuple,"def find_equal_tuple(Input, k):
    pass",python
5345,3531,find_equal_tuple,"/* TODO: set return type and parameter types */
int find_equal_tuple(int Input, int k) {
    return 0;
}",c
5346,3531,find_equal_tuple,"/* TODO: set return type and parameter types */
int find_equal_tuple(int Input, int k) {
    return 0;
}",cpp
5347,3531,find_equal_tuple,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_equal_tuple(int Input, int k) {
        return 0;
    }
}",java
5348,3532,comb_sort,"def comb_sort(nums):
    pass",python
5349,3532,comb_sort,"/* TODO: set return type and parameter types */
int comb_sort(int nums) {
    return 0;
}",c
5350,3532,comb_sort,"/* TODO: set return type and parameter types */
int comb_sort(int nums) {
    return 0;
}",cpp
5351,3532,comb_sort,"public class Solution {
    // TODO: set return type and parameter types
    public static int comb_sort(int nums) {
        return 0;
    }
}",java
5352,3533,dif_Square,"def dif_Square(n):
    pass",python
5353,3533,dif_Square,"/* TODO: set return type and parameter types */
int dif_Square(int n) {
    return 0;
}",c
5354,3533,dif_Square,"/* TODO: set return type and parameter types */
int dif_Square(int n) {
    return 0;
}",cpp
5355,3533,dif_Square,"public class Solution {
    // TODO: set return type and parameter types
    public static int dif_Square(int n) {
        return 0;
    }
}",java
5356,3534,multiple_split,"def multiple_split(text):
    pass",python
5357,3534,multiple_split,"/* TODO: set return type and parameter types */
int multiple_split(int text) {
    return 0;
}",c
5358,3534,multiple_split,"/* TODO: set return type and parameter types */
int multiple_split(int text) {
    return 0;
}",cpp
5359,3534,multiple_split,"public class Solution {
    // TODO: set return type and parameter types
    public static int multiple_split(int text) {
        return 0;
    }
}",java
5360,3535,is_samepatterns,"def is_samepatterns(colors, patterns):
    pass",python
5361,3535,is_samepatterns,"/* TODO: set return type and parameter types */
int is_samepatterns(int colors, int patterns) {
    return 0;
}",c
5362,3535,is_samepatterns,"/* TODO: set return type and parameter types */
int is_samepatterns(int colors, int patterns) {
    return 0;
}",cpp
5363,3535,is_samepatterns,"public class Solution {
    // TODO: set return type and parameter types
    public static int is_samepatterns(int colors, int patterns) {
        return 0;
    }
}",java
5364,3536,find_tuples,"def find_tuples(test_list, K):
    pass",python
5365,3536,find_tuples,"/* TODO: set return type and parameter types */
int find_tuples(int test_list, int K) {
    return 0;
}",c
5366,3536,find_tuples,"/* TODO: set return type and parameter types */
int find_tuples(int test_list, int K) {
    return 0;
}",cpp
5367,3536,find_tuples,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_tuples(int test_list, int K) {
        return 0;
    }
}",java
5368,3537,count_Squares,"def count_Squares(m,n):
    pass",python
5369,3537,count_Squares,"/* TODO: set return type and parameter types */
int count_Squares(int m, int n) {
    return 0;
}",c
5370,3537,count_Squares,"/* TODO: set return type and parameter types */
int count_Squares(int m, int n) {
    return 0;
}",cpp
5371,3537,count_Squares,"public class Solution {
    // TODO: set return type and parameter types
    public static int count_Squares(int m, int n) {
        return 0;
    }
}",java
5372,3538,is_Diff,"def is_Diff(n):
    pass",python
5373,3538,is_Diff,"/* TODO: set return type and parameter types */
int is_Diff(int n) {
    return 0;
}",c
5374,3538,is_Diff,"/* TODO: set return type and parameter types */
int is_Diff(int n) {
    return 0;
}",cpp
5375,3538,is_Diff,"public class Solution {
    // TODO: set return type and parameter types
    public static int is_Diff(int n) {
        return 0;
    }
}",java
5376,3539,count_With_Odd_SetBits,"def count_With_Odd_SetBits(n):
    pass",python
5377,3539,count_With_Odd_SetBits,"/* TODO: set return type and parameter types */
int count_With_Odd_SetBits(int n) {
    return 0;
}",c
5378,3539,count_With_Odd_SetBits,"/* TODO: set return type and parameter types */
int count_With_Odd_SetBits(int n) {
    return 0;
}",cpp
5379,3539,count_With_Odd_SetBits,"public class Solution {
    // TODO: set return type and parameter types
    public static int count_With_Odd_SetBits(int n) {
        return 0;
    }
}",java
5380,3540,word_len,"def word_len(s):
    pass",python
5381,3540,word_len,"/* TODO: set return type and parameter types */
int word_len(int s) {
    return 0;
}",c
5382,3540,word_len,"/* TODO: set return type and parameter types */
int word_len(int s) {
    return 0;
}",cpp
5383,3540,word_len,"public class Solution {
    // TODO: set return type and parameter types
    public static int word_len(int s) {
        return 0;
    }
}",java
5384,3541,tetrahedral_number,"def tetrahedral_number(n):
    pass",python
5385,3541,tetrahedral_number,"/* TODO: set return type and parameter types */
int tetrahedral_number(int n) {
    return 0;
}",c
5386,3541,tetrahedral_number,"/* TODO: set return type and parameter types */
int tetrahedral_number(int n) {
    return 0;
}",cpp
5387,3541,tetrahedral_number,"public class Solution {
    // TODO: set return type and parameter types
    public static int tetrahedral_number(int n) {
        return 0;
    }
}",java
5388,3542,zip_tuples,"def zip_tuples(test_tup1, test_tup2):
    pass",python
5389,3542,zip_tuples,"/* TODO: set return type and parameter types */
int zip_tuples(int test_tup1, int test_tup2) {
    return 0;
}",c
5390,3542,zip_tuples,"/* TODO: set return type and parameter types */
int zip_tuples(int test_tup1, int test_tup2) {
    return 0;
}",cpp
5391,3542,zip_tuples,"public class Solution {
    // TODO: set return type and parameter types
    public static int zip_tuples(int test_tup1, int test_tup2) {
        return 0;
    }
}",java
5392,3543,volume_sphere,"def volume_sphere(r):
    pass",python
5393,3543,volume_sphere,"/* TODO: set return type and parameter types */
int volume_sphere(int r) {
    return 0;
}",c
5394,3543,volume_sphere,"/* TODO: set return type and parameter types */
int volume_sphere(int r) {
    return 0;
}",cpp
5395,3543,volume_sphere,"public class Solution {
    // TODO: set return type and parameter types
    public static int volume_sphere(int r) {
        return 0;
    }
}",java
5396,3544,get_Char,"def get_Char(strr):
    pass",python
5397,3544,get_Char,"/* TODO: set return type and parameter types */
int get_Char(int strr) {
    return 0;
}",c
5398,3544,get_Char,"/* TODO: set return type and parameter types */
int get_Char(int strr) {
    return 0;
}",cpp
5399,3544,get_Char,"public class Solution {
    // TODO: set return type and parameter types
    public static int get_Char(int strr) {
        return 0;
    }
}",java
5400,3545,sequence,"def sequence(n):
    pass",python
5401,3545,sequence,"/* TODO: set return type and parameter types */
int sequence(int n) {
    return 0;
}",c
